Landskode,Stadnamn engelsk,Landsnamn engelsk,Lenke til engelsk-XML
NO, Løkken Verk ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Meldal/Løkken_Verk/forecast_hour_by_hour.xml
NO, Meldal ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Meldal/Meldal/forecast_hour_by_hour.xml
NO, Meldal ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Meldal/Meldal~204067/forecast_hour_by_hour.xml
NO, Meldal ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Meldal/Meldal~204988/forecast_hour_by_hour.xml
NO, Mosbronn ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Meldal/Mosbronn/forecast_hour_by_hour.xml
NO, Resvatnet ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Meldal/Resvatnet/forecast_hour_by_hour.xml
NO, Snoen ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Meldal/Snoen/forecast_hour_by_hour.xml
NO, Stensmoen ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Meldal/Stensmoen/forecast_hour_by_hour.xml
NO, Storås ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Meldal/Storås/forecast_hour_by_hour.xml
NO, Systogrenda ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Meldal/Systogrenda/forecast_hour_by_hour.xml
NO, Sørgjerdet ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Meldal/Sørgjerdet/forecast_hour_by_hour.xml
NO, Vollagrenda ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Meldal/Vollagrenda/forecast_hour_by_hour.xml
NO, Å ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Meldal/Å/forecast_hour_by_hour.xml
NO, Ås-grenda ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Meldal/Ås-grenda/forecast_hour_by_hour.xml
NO, Byagrenda ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Orkdal/Byagrenda/forecast_hour_by_hour.xml
NO, Bårdshaug ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Orkdal/Bårdshaug/forecast_hour_by_hour.xml
NO, Den gode hyrdes kapell ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Orkdal/Den_gode_hyrdes_kapell/forecast_hour_by_hour.xml
NO, Dørdal ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Orkdal/Dørdal/forecast_hour_by_hour.xml
NO, Fannrem ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Orkdal/Fannrem/forecast_hour_by_hour.xml
NO, Fannremsmoen ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Orkdal/Fannremsmoen/forecast_hour_by_hour.xml
NO, Fossan ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Orkdal/Fossan/forecast_hour_by_hour.xml
NO, Geita ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Orkdal/Geita/forecast_hour_by_hour.xml
NO, Geitastrand ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Orkdal/Geitastrand/forecast_hour_by_hour.xml
NO, Gilhaugen ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Orkdal/Gilhaugen/forecast_hour_by_hour.xml
NO, Gjølme ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Orkdal/Gjølme/forecast_hour_by_hour.xml
NO, Grova ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Orkdal/Grova/forecast_hour_by_hour.xml
NO, Hoston ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Orkdal/Hoston/forecast_hour_by_hour.xml
NO, Kjøra ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Orkdal/Kjøra/forecast_hour_by_hour.xml
NO, Monsetgrenda ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Orkdal/Monsetgrenda/forecast_hour_by_hour.xml
NO, Nerkjøra ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Orkdal/Nerkjøra/forecast_hour_by_hour.xml
NO, Orkanger ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Orkdal/Orkanger/forecast_hour_by_hour.xml
NO, Orkanger kirke ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Orkdal/Orkanger_kirke/forecast_hour_by_hour.xml
NO, Orkdal ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Orkdal/Orkdal~210942/forecast_hour_by_hour.xml
NO, Orkdal ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Orkdal/Orkdal~210977/forecast_hour_by_hour.xml
NO, Orkland ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Orkdal/Orkland/forecast_hour_by_hour.xml
NO, Råbygda ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Orkdal/Råbygda/forecast_hour_by_hour.xml
NO, Småøran ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Orkdal/Småøran/forecast_hour_by_hour.xml
NO, Solsjøbygda ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Orkdal/Solsjøbygda/forecast_hour_by_hour.xml
NO, Songli ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Orkdal/Songli/forecast_hour_by_hour.xml
NO, Svean ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Orkdal/Svean/forecast_hour_by_hour.xml
NO, Svorkmo ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Orkdal/Svorkmo/forecast_hour_by_hour.xml
NO, Såmmårvål ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Orkdal/Såmmårvål/forecast_hour_by_hour.xml
NO, Ustjåren ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Orkdal/Ustjåren/forecast_hour_by_hour.xml
NO, Vormdal ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Orkdal/Vormdal/forecast_hour_by_hour.xml
NO, Vormstad ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Orkdal/Vormstad/forecast_hour_by_hour.xml
NO, Øverkjøra ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Orkdal/Øverkjøra/forecast_hour_by_hour.xml
NO, Brekken ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Røros/Brekken/forecast_hour_by_hour.xml
NO, Brekken ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Røros/Brekken/forecast_hour_by_hour.xml
NO, Brynhildsvollen ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Røros/Brynhildsvollen/forecast_hour_by_hour.xml
NO, Feragen ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Røros/Feragen/forecast_hour_by_hour.xml
NO, Fjølburøsten ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Røros/Fjølburøsten/forecast_hour_by_hour.xml
NO, Galåa ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Røros/Galåa/forecast_hour_by_hour.xml
NO, Glåmos ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Røros/Glåmos~524362/forecast_hour_by_hour.xml
NO, Glåmos ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Røros/Glåmos/forecast_hour_by_hour.xml
NO, Haugan ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Røros/Haugan/forecast_hour_by_hour.xml
NO, Hitterdal kapell ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Røros/Hitterdal_kapell/forecast_hour_by_hour.xml
NO, Hitterdalen ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Røros/Hitterdalen/forecast_hour_by_hour.xml
NO, Høsøya ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Røros/Høsøya/forecast_hour_by_hour.xml
NO, Kroken ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Røros/Kroken~193881/forecast_hour_by_hour.xml
NO, Kroken ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Røros/Kroken~2534952/forecast_hour_by_hour.xml
NO, Krullen ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Røros/Krullen/forecast_hour_by_hour.xml
NO, Ljøsnåvollen Sæter ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Røros/Ljøsnåvollen_Sæter/forecast_hour_by_hour.xml
NO, Marenvollen ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Røros/Marenvollen/forecast_hour_by_hour.xml
NO, Neset ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Røros/Neset/forecast_hour_by_hour.xml
NO, Nordvika ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Røros/Nordvika/forecast_hour_by_hour.xml
NO, Orvos ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Røros/Orvos/forecast_hour_by_hour.xml
NO, Røros ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Røros/Røros/forecast_hour_by_hour.xml
NO, Røros kapell ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Røros/Røros_kapell/forecast_hour_by_hour.xml
NO, Røros kirke ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Røros/Røros_kirke/forecast_hour_by_hour.xml
NO, Røros lufthavn ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Røros/Røros_lufthavn/forecast_hour_by_hour.xml
NO, Røros lufthavn ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Røros/Røros_lufthavn/forecast_hour_by_hour.xml
NO, Røvollen ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Røros/Røvollen/forecast_hour_by_hour.xml
NO, Røvollen ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Røros/Røvollen/forecast_hour_by_hour.xml
NO, Sjøbakken ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Røros/Sjøbakken/forecast_hour_by_hour.xml
NO, Skistua ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Røros/Skistua/forecast_hour_by_hour.xml
NO, Skåkåsen ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Røros/Skåkåsen/forecast_hour_by_hour.xml
NO, Småhagan ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Røros/Småhagan/forecast_hour_by_hour.xml
NO, Sundet ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Røros/Sundet/forecast_hour_by_hour.xml
NO, Synnervika ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Røros/Synnervika~2532565/forecast_hour_by_hour.xml
NO, Vauldalen ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Røros/Vauldalen/forecast_hour_by_hour.xml
NO, Vauldalen turiststasjon ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Røros/Vauldalen_turiststasjon/forecast_hour_by_hour.xml
NO, Øra ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Røros/Øra/forecast_hour_by_hour.xml
NO, Øya ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Røros/Øya/forecast_hour_by_hour.xml
NO, Almåsen ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Holtålen/Almåsen/forecast_hour_by_hour.xml
NO, Aunegrenda ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Holtålen/Aunegrenda/forecast_hour_by_hour.xml
NO, Graftåsen ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Holtålen/Graftåsen/forecast_hour_by_hour.xml
NO, Gåre-grenda ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Holtålen/Gåre-grenda/forecast_hour_by_hour.xml
NO, Haltdalen ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Holtålen/Haltdalen~200122/forecast_hour_by_hour.xml
NO, Haltdalen ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Holtålen/Haltdalen/forecast_hour_by_hour.xml
NO, Heggsetgrenda ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Holtålen/Heggsetgrenda/forecast_hour_by_hour.xml
NO, Hessdalen ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Holtålen/Hessdalen/forecast_hour_by_hour.xml
NO, Hessdalen ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Holtålen/Hessdalen~200402/forecast_hour_by_hour.xml
NO, Kjølihytta ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Holtålen/Kjølihytta/forecast_hour_by_hour.xml
NO, Kvelva ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Holtålen/Kvelva/forecast_hour_by_hour.xml
NO, Moan ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Holtålen/Moan/forecast_hour_by_hour.xml
NO, Nesvollen ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Holtålen/Nesvollen/forecast_hour_by_hour.xml
NO, Nordaunøyan ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Holtålen/Nordaunøyan/forecast_hour_by_hour.xml
NO, Nøra ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Holtålen/Nøra/forecast_hour_by_hour.xml
NO, Renbygda ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Holtålen/Renbygda~200696/forecast_hour_by_hour.xml
NO, Renbygda ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Holtålen/Renbygda~2598284/forecast_hour_by_hour.xml
NO, Rønningan ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Holtålen/Rønningan~2306290/forecast_hour_by_hour.xml
NO, Rønningan ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Holtålen/Rønningan~2598029/forecast_hour_by_hour.xml
NO, Skordalen ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Holtålen/Skordalen/forecast_hour_by_hour.xml
NO, Skårdalen ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Holtålen/Skårdalen/forecast_hour_by_hour.xml
NO, Tverråvollan ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Holtålen/Tverråvollan/forecast_hour_by_hour.xml
NO, Veret ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Holtålen/Veret~336639/forecast_hour_by_hour.xml
NO, Veret ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Holtålen/Veret~2597429/forecast_hour_by_hour.xml
NO, Vårhusgrenda ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Holtålen/Vårhusgrenda/forecast_hour_by_hour.xml
NO, Ålen ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Holtålen/Ålen~200694/forecast_hour_by_hour.xml
NO, Ålen ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Holtålen/Ålen/forecast_hour_by_hour.xml
NO, Ålen ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Holtålen/Ålen~200690/forecast_hour_by_hour.xml
NO, Ålen ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Holtålen/Ålen~2597523/forecast_hour_by_hour.xml
NO, Bjørkset ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Midtre_Gauldal/Bjørkset/forecast_hour_by_hour.xml
NO, Budal ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Midtre_Gauldal/Budal/forecast_hour_by_hour.xml
NO, Budalen ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Midtre_Gauldal/Budalen/forecast_hour_by_hour.xml
NO, Buset ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Midtre_Gauldal/Buset/forecast_hour_by_hour.xml
NO, Dragset ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Midtre_Gauldal/Dragset/forecast_hour_by_hour.xml
NO, Eggalia ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Midtre_Gauldal/Eggalia/forecast_hour_by_hour.xml
NO, Engan ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Midtre_Gauldal/Engan/forecast_hour_by_hour.xml
NO, Enodden ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Midtre_Gauldal/Enodden/forecast_hour_by_hour.xml
NO, Folstadgrenda ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Midtre_Gauldal/Folstadgrenda/forecast_hour_by_hour.xml
NO, Forbygda ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Midtre_Gauldal/Forbygda/forecast_hour_by_hour.xml
NO, Fredheim ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Midtre_Gauldal/Fredheim/forecast_hour_by_hour.xml
NO, Haukdalgrenda ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Midtre_Gauldal/Haukdalgrenda/forecast_hour_by_hour.xml
NO, Kotsøy ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Midtre_Gauldal/Kotsøy/forecast_hour_by_hour.xml
NO, Kvernberget ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Midtre_Gauldal/Kvernberget/forecast_hour_by_hour.xml
NO, Lakketariusvollen ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Midtre_Gauldal/Lakketariusvollen/forecast_hour_by_hour.xml
NO, Lundan ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Midtre_Gauldal/Lundan/forecast_hour_by_hour.xml
NO, Nordstuu ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Midtre_Gauldal/Nordstuu/forecast_hour_by_hour.xml
NO, Rognes ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Midtre_Gauldal/Rognes/forecast_hour_by_hour.xml
NO, Singsås ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Midtre_Gauldal/Singsås~199467/forecast_hour_by_hour.xml
NO, Singsås ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Midtre_Gauldal/Singsås~200013/forecast_hour_by_hour.xml
NO, Singsås ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Midtre_Gauldal/Singsås/forecast_hour_by_hour.xml
NO, Singsåsaunet ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Midtre_Gauldal/Singsåsaunet/forecast_hour_by_hour.xml
NO, Småvollan ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Midtre_Gauldal/Småvollan/forecast_hour_by_hour.xml
NO, Snøan ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Midtre_Gauldal/Snøan/forecast_hour_by_hour.xml
NO, Soknedal ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Midtre_Gauldal/Soknedal/forecast_hour_by_hour.xml
NO, Soknesmoan ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Midtre_Gauldal/Soknesmoan/forecast_hour_by_hour.xml
NO, Spjeldvangen ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Midtre_Gauldal/Spjeldvangen/forecast_hour_by_hour.xml
NO, Støren ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Midtre_Gauldal/Støren/forecast_hour_by_hour.xml
NO, Støren ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Midtre_Gauldal/Støren~205770/forecast_hour_by_hour.xml
NO, Sæter ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Midtre_Gauldal/Sæter/forecast_hour_by_hour.xml
NO, Åsenhus ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Midtre_Gauldal/Åsenhus/forecast_hour_by_hour.xml
NO, Brandan ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Melhus/Brandan/forecast_hour_by_hour.xml
NO, Bøland ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Melhus/Bøland/forecast_hour_by_hour.xml
NO, Eidsgrenda ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Melhus/Eidsgrenda/forecast_hour_by_hour.xml
NO, Eidsmoan ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Melhus/Eidsmoan/forecast_hour_by_hour.xml
NO, Fallan ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Melhus/Fallan/forecast_hour_by_hour.xml
NO, Flå ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Melhus/Flå/forecast_hour_by_hour.xml
NO, Flå ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Melhus/Flå~205330/forecast_hour_by_hour.xml
NO, Fossgrenda ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Melhus/Fossgrenda/forecast_hour_by_hour.xml
NO, Gimsan ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Melhus/Gimsan/forecast_hour_by_hour.xml
NO, Gimse bru ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Melhus/Gimse_bru/forecast_hour_by_hour.xml
NO, Gåsbakken ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Melhus/Gåsbakken/forecast_hour_by_hour.xml
NO, Horg ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Melhus/Horg/forecast_hour_by_hour.xml
NO, Horg ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Melhus/Horg~205509/forecast_hour_by_hour.xml
NO, Hovin ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Melhus/Hovin/forecast_hour_by_hour.xml
NO, Hølonda ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Melhus/Hølonda/forecast_hour_by_hour.xml
NO, Korsvegen ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Melhus/Korsvegen/forecast_hour_by_hour.xml
NO, Krokstadgrenda ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Melhus/Krokstadgrenda/forecast_hour_by_hour.xml
NO, Kvål ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Melhus/Kvål~557564/forecast_hour_by_hour.xml
NO, Kvål ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Melhus/Kvål/forecast_hour_by_hour.xml
NO, Ler ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Melhus/Ler~205329/forecast_hour_by_hour.xml
NO, Ler ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Melhus/Ler~2203891/forecast_hour_by_hour.xml
NO, Lundamo ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Melhus/Lundamo/forecast_hour_by_hour.xml
NO, Melhus ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Melhus/Melhus/forecast_hour_by_hour.xml
NO, Melhus ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Melhus/Melhus~211851/forecast_hour_by_hour.xml
NO, Melhus ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Melhus/Melhus~211903/forecast_hour_by_hour.xml
NO, Nordtømmesvollan ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Melhus/Nordtømmesvollan/forecast_hour_by_hour.xml
NO, Nævsgrenda ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Melhus/Nævsgrenda/forecast_hour_by_hour.xml
NO, Skjelbredalshytta ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Melhus/Skjelbredalshytta/forecast_hour_by_hour.xml
NO, Strandalykkja ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Melhus/Strandalykkja/forecast_hour_by_hour.xml
NO, Søberg ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Melhus/Søberg/forecast_hour_by_hour.xml
NO, Vassfjellhytta ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Melhus/Vassfjellhytta/forecast_hour_by_hour.xml
NO, Vollagrenda ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Melhus/Vollagrenda/forecast_hour_by_hour.xml
NO, Øysanden ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Melhus/Øysanden/forecast_hour_by_hour.xml
NO, Buvika ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Skaun/Buvika~210738/forecast_hour_by_hour.xml
NO, Buvika ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Skaun/Buvika/forecast_hour_by_hour.xml
NO, Børsa ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Skaun/Børsa/forecast_hour_by_hour.xml
NO, Børsa krk. ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Skaun/Børsa_krk_/forecast_hour_by_hour.xml
NO, Eggan ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Skaun/Eggan/forecast_hour_by_hour.xml
NO, Eggkleiva ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Skaun/Eggkleiva/forecast_hour_by_hour.xml
NO, Furuvika ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Skaun/Furuvika/forecast_hour_by_hour.xml
NO, Krokstad ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Skaun/Krokstad/forecast_hour_by_hour.xml
NO, Melby ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Skaun/Melby/forecast_hour_by_hour.xml
NO, Råbygda ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Skaun/Råbygda/forecast_hour_by_hour.xml
NO, Skaun ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Skaun/Skaun/forecast_hour_by_hour.xml
NO, Skaun ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Skaun/Skaun~204230/forecast_hour_by_hour.xml
NO, Skaun ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Skaun/Skaun~211052/forecast_hour_by_hour.xml
NO, Solstad ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Skaun/Solstad/forecast_hour_by_hour.xml
NO, Syrstadgrenda ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Skaun/Syrstadgrenda/forecast_hour_by_hour.xml
NO, Vassbygda ,Norway, http://www.yr.no/place/Norway/Sør-Trøndelag/Skaun/Vassbygda/forecast_hour_by_hour.xml
